Date,DateKey,Calendar Year Number,Calendar Year,Calendar Year Quarter Number,Calendar Year Quarter,Calendar Year Month Number,Calendar Year Month,Month Number,Month,Working Day,Is Holiday,Holiday Name,Europe Season,North America Season,Asia Season
2004/04/03,20040403,2004,CY 2004,20042,Q2-2004,200404,,4,April,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/04/02,20040402,2004,CY 2004,20042,Q2-2004,200404,,4,April,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/04/01,20040401,2004,CY 2004,20042,Q2-2004,200404,,4,April,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/31,20040331,2004,CY 2004,20041,Q1-2004,200403,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/30,20040330,2004,CY 2004,20041,Q1-2004,200403,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/29,20040329,2004,CY 2004,20041,Q1-2004,200403,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/28,20040328,2004,CY 2004,20041,Q1-2004,200403,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/27,20040327,2004,CY 2004,20041,Q1-2004,200403,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/26,20040326,2004,CY 2004,20041,Q1-2004,200403,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/25,20040325,2004,CY 2004,20041,Q1-2004,200403,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/24,20040324,2004,CY 2004,20041,Q1-2004,200403,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/23,20040323,2004,CY 2004,20041,Q1-2004,200403,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/22,20040322,2004,CY 2004,20041,Q1-2004,200403,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/21,20040321,2004,CY 2004,20041,Q1-2004,200403,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/20,20040320,2004,CY 2004,20041,Q1-2004,200403,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/19,20040319,2004,CY 2004,20041,Q1-2004,200403,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/18,20040318,2004,CY 2004,20041,Q1-2004,200403,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/17,20040317,2004,CY 2004,20041,Q1-2004,200403,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/16,20040316,2004,CY 2004,20041,Q1-2004,200403,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/15,20040315,2004,CY 2004,20041,Q1-2004,200403,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/14,20040314,2004,CY 2004,20041,Q1-2004,200403,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/13,20040313,2004,CY 2004,20041,Q1-2004,200403,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/12,20040312,2004,CY 2004,20041,Q1-2004,200403,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/11,20040311,2004,CY 2004,20041,Q1-2004,200403,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/10,20040310,2004,CY 2004,20041,Q1-2004,200403,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/09,20040309,2004,CY 2004,20041,Q1-2004,200403,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/08,20040308,2004,CY 2004,20041,Q1-2004,200403,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/07,20040307,2004,CY 2004,20041,Q1-2004,200403,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/06,20040306,2004,CY 2004,20041,Q1-2004,200403,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/05,20040305,2004,CY 2004,20041,Q1-2004,200403,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/04,20040304,2004,CY 2004,20041,Q1-2004,200403,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/03,20040303,2004,CY 2004,20041,Q1-2004,200403,,3,March,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/02,20040302,2004,CY 2004,20041,Q1-2004,200403,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/03/01,20040301,2004,CY 2004,20041,Q1-2004,200403,,3,March,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/29,20040229,2004,CY 2004,20041,Q1-2004,200402,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/28,20040228,2004,CY 2004,20041,Q1-2004,200402,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/27,20040227,2004,CY 2004,20041,Q1-2004,200402,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/26,20040226,2004,CY 2004,20041,Q1-2004,200402,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/25,20040225,2004,CY 2004,20041,Q1-2004,200402,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/24,20040224,2004,CY 2004,20041,Q1-2004,200402,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/23,20040223,2004,CY 2004,20041,Q1-2004,200402,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/22,20040222,2004,CY 2004,20041,Q1-2004,200402,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/21,20040221,2004,CY 2004,20041,Q1-2004,200402,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/20,20040220,2004,CY 2004,20041,Q1-2004,200402,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/19,20040219,2004,CY 2004,20041,Q1-2004,200402,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/18,20040218,2004,CY 2004,20041,Q1-2004,200402,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/17,20040217,2004,CY 2004,20041,Q1-2004,200402,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/16,20040216,2004,CY 2004,20041,Q1-2004,200402,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/15,20040215,2004,CY 2004,20041,Q1-2004,200402,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/14,20040214,2004,CY 2004,20041,Q1-2004,200402,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/13,20040213,2004,CY 2004,20041,Q1-2004,200402,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/12,20040212,2004,CY 2004,20041,Q1-2004,200402,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/11,20040211,2004,CY 2004,20041,Q1-2004,200402,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/10,20040210,2004,CY 2004,20041,Q1-2004,200402,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/09,20040209,2004,CY 2004,20041,Q1-2004,200402,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/08,20040208,2004,CY 2004,20041,Q1-2004,200402,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/07,20040207,2004,CY 2004,20041,Q1-2004,200402,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/06,20040206,2004,CY 2004,20041,Q1-2004,200402,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/05,20040205,2004,CY 2004,20041,Q1-2004,200402,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/04,20040204,2004,CY 2004,20041,Q1-2004,200402,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/03,20040203,2004,CY 2004,20041,Q1-2004,200402,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/02,20040202,2004,CY 2004,20041,Q1-2004,200402,,2,February,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/02/01,20040201,2004,CY 2004,20041,Q1-2004,200402,,2,February,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/31,20040131,2004,CY 2004,20041,Q1-2004,200401,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/30,20040130,2004,CY 2004,20041,Q1-2004,200401,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/29,20040129,2004,CY 2004,20041,Q1-2004,200401,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/28,20040128,2004,CY 2004,20041,Q1-2004,200401,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/27,20040127,2004,CY 2004,20041,Q1-2004,200401,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/26,20040126,2004,CY 2004,20041,Q1-2004,200401,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/25,20040125,2004,CY 2004,20041,Q1-2004,200401,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/24,20040124,2004,CY 2004,20041,Q1-2004,200401,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/23,20040123,2004,CY 2004,20041,Q1-2004,200401,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/22,20040122,2004,CY 2004,20041,Q1-2004,200401,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/21,20040121,2004,CY 2004,20041,Q1-2004,200401,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/20,20040120,2004,CY 2004,20041,Q1-2004,200401,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/19,20040119,2004,CY 2004,20041,Q1-2004,200401,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/18,20040118,2004,CY 2004,20041,Q1-2004,200401,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/17,20040117,2004,CY 2004,20041,Q1-2004,200401,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/16,20040116,2004,CY 2004,20041,Q1-2004,200401,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/15,20040115,2004,CY 2004,20041,Q1-2004,200401,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/14,20040114,2004,CY 2004,20041,Q1-2004,200401,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/13,20040113,2004,CY 2004,20041,Q1-2004,200401,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/12,20040112,2004,CY 2004,20041,Q1-2004,200401,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/11,20040111,2004,CY 2004,20041,Q1-2004,200401,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/10,20040110,2004,CY 2004,20041,Q1-2004,200401,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/09,20040109,2004,CY 2004,20041,Q1-2004,200401,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/08,20040108,2004,CY 2004,20041,Q1-2004,200401,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/07,20040107,2004,CY 2004,20041,Q1-2004,200401,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/06,20040106,2004,CY 2004,20041,Q1-2004,200401,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/05,20040105,2004,CY 2004,20041,Q1-2004,200401,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/04,20040104,2004,CY 2004,20041,Q1-2004,200401,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/03,20040103,2004,CY 2004,20041,Q1-2004,200401,,1,January,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/02,20040102,2004,CY 2004,20041,Q1-2004,200401,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2004/01/01,20040101,2004,CY 2004,20041,Q1-2004,200401,,1,January,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/31,20031231,2003,CY 2003,20034,Q4-2003,200312,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/30,20031230,2003,CY 2003,20034,Q4-2003,200312,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/29,20031229,2003,CY 2003,20034,Q4-2003,200312,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/28,20031228,2003,CY 2003,20034,Q4-2003,200312,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/27,20031227,2003,CY 2003,20034,Q4-2003,200312,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/26,20031226,2003,CY 2003,20034,Q4-2003,200312,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/25,20031225,2003,CY 2003,20034,Q4-2003,200312,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/24,20031224,2003,CY 2003,20034,Q4-2003,200312,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/23,20031223,2003,CY 2003,20034,Q4-2003,200312,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/22,20031222,2003,CY 2003,20034,Q4-2003,200312,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/21,20031221,2003,CY 2003,20034,Q4-2003,200312,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/20,20031220,2003,CY 2003,20034,Q4-2003,200312,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/19,20031219,2003,CY 2003,20034,Q4-2003,200312,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/18,20031218,2003,CY 2003,20034,Q4-2003,200312,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/17,20031217,2003,CY 2003,20034,Q4-2003,200312,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/16,20031216,2003,CY 2003,20034,Q4-2003,200312,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/15,20031215,2003,CY 2003,20034,Q4-2003,200312,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/14,20031214,2003,CY 2003,20034,Q4-2003,200312,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/13,20031213,2003,CY 2003,20034,Q4-2003,200312,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/12,20031212,2003,CY 2003,20034,Q4-2003,200312,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/11,20031211,2003,CY 2003,20034,Q4-2003,200312,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/10,20031210,2003,CY 2003,20034,Q4-2003,200312,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/09,20031209,2003,CY 2003,20034,Q4-2003,200312,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/08,20031208,2003,CY 2003,20034,Q4-2003,200312,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/07,20031207,2003,CY 2003,20034,Q4-2003,200312,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/06,20031206,2003,CY 2003,20034,Q4-2003,200312,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/05,20031205,2003,CY 2003,20034,Q4-2003,200312,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/04,20031204,2003,CY 2003,20034,Q4-2003,200312,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/03,20031203,2003,CY 2003,20034,Q4-2003,200312,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/02,20031202,2003,CY 2003,20034,Q4-2003,200312,,12,December,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/12/01,20031201,2003,CY 2003,20034,Q4-2003,200312,,12,December,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/30,20031130,2003,CY 2003,20034,Q4-2003,200311,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/29,20031129,2003,CY 2003,20034,Q4-2003,200311,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/28,20031128,2003,CY 2003,20034,Q4-2003,200311,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/27,20031127,2003,CY 2003,20034,Q4-2003,200311,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/26,20031126,2003,CY 2003,20034,Q4-2003,200311,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/25,20031125,2003,CY 2003,20034,Q4-2003,200311,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/24,20031124,2003,CY 2003,20034,Q4-2003,200311,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/23,20031123,2003,CY 2003,20034,Q4-2003,200311,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/22,20031122,2003,CY 2003,20034,Q4-2003,200311,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/21,20031121,2003,CY 2003,20034,Q4-2003,200311,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/20,20031120,2003,CY 2003,20034,Q4-2003,200311,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/19,20031119,2003,CY 2003,20034,Q4-2003,200311,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/18,20031118,2003,CY 2003,20034,Q4-2003,200311,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/17,20031117,2003,CY 2003,20034,Q4-2003,200311,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/16,20031116,2003,CY 2003,20034,Q4-2003,200311,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/15,20031115,2003,CY 2003,20034,Q4-2003,200311,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/14,20031114,2003,CY 2003,20034,Q4-2003,200311,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/13,20031113,2003,CY 2003,20034,Q4-2003,200311,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/12,20031112,2003,CY 2003,20034,Q4-2003,200311,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/11,20031111,2003,CY 2003,20034,Q4-2003,200311,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/10,20031110,2003,CY 2003,20034,Q4-2003,200311,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/09,20031109,2003,CY 2003,20034,Q4-2003,200311,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/08,20031108,2003,CY 2003,20034,Q4-2003,200311,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/07,20031107,2003,CY 2003,20034,Q4-2003,200311,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/06,20031106,2003,CY 2003,20034,Q4-2003,200311,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/05,20031105,2003,CY 2003,20034,Q4-2003,200311,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/04,20031104,2003,CY 2003,20034,Q4-2003,200311,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/03,20031103,2003,CY 2003,20034,Q4-2003,200311,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/02,20031102,2003,CY 2003,20034,Q4-2003,200311,,11,November,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/11/01,20031101,2003,CY 2003,20034,Q4-2003,200311,,11,November,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/31,20031031,2003,CY 2003,20034,Q4-2003,200310,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/30,20031030,2003,CY 2003,20034,Q4-2003,200310,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/29,20031029,2003,CY 2003,20034,Q4-2003,200310,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/28,20031028,2003,CY 2003,20034,Q4-2003,200310,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/27,20031027,2003,CY 2003,20034,Q4-2003,200310,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/26,20031026,2003,CY 2003,20034,Q4-2003,200310,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/25,20031025,2003,CY 2003,20034,Q4-2003,200310,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/24,20031024,2003,CY 2003,20034,Q4-2003,200310,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/23,20031023,2003,CY 2003,20034,Q4-2003,200310,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/22,20031022,2003,CY 2003,20034,Q4-2003,200310,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/21,20031021,2003,CY 2003,20034,Q4-2003,200310,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/20,20031020,2003,CY 2003,20034,Q4-2003,200310,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/19,20031019,2003,CY 2003,20034,Q4-2003,200310,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/18,20031018,2003,CY 2003,20034,Q4-2003,200310,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/17,20031017,2003,CY 2003,20034,Q4-2003,200310,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/16,20031016,2003,CY 2003,20034,Q4-2003,200310,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/15,20031015,2003,CY 2003,20034,Q4-2003,200310,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/14,20031014,2003,CY 2003,20034,Q4-2003,200310,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/13,20031013,2003,CY 2003,20034,Q4-2003,200310,,10,October,WorkDay,0,None,Holiday,Spring/Back to Business,Holiday
2003/10/12,20031012,2003,CY 2003,20034,Q4-2003,200310,,10,October,WeekEnd,0,None,Holiday,Spring/Back to Business,Holiday
